,Sale_Price,No of Bedrooms,No of Bathrooms,Flat Area (in Sqft),Lot Area (in Sqft),No of Floors,No of Times Visited,Overall Grade,Area of the House from Basement (in Sqft),Basement Area (in Sqft),Age of House (in Years),Latitude,Longitude,Living Area after Renovation (in Sqft),Lot Area after Renovation (in Sqft),luxury_house,Years Since Renovation,Condition_of_the_House_1,Condition_of_the_House_3,Waterfront_View_Yes,Ever_Renovated_Yes,zip_table_group_zipcodegrp1,zip_table_group_zipcodegrp2,zip_table_group_zipcodegrp3,zip_table_group_zipcodegrp4,zip_table_group_zipcodegrp5,zip_table_group_zipcodegrp6,zip_table_group_zipcodegrp7,zip_table_group_zipcodegrp8,zip_table_group_zipcodegrp9
3373,700000.0,4.0,3.0,3150.0,7778.0,2.0,0,9,3150.0,0,18,47.5972,-122.01799999999999,2970.0,6500,No,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3374,705000.0,2.0,2.5,2305.0,5580.0,1.0,0,8,2305.0,0,11,47.7203,-122.024,1440.0,5748,No,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3375,356000.0,2.0,1.75,1060.0,16470.0,1.0,0,7,1060.0,0,41,47.7409,-122.089,1790.0,16748,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3376,625000.0,3.0,1.75,2060.0,12558.0,1.0,0,7,1350.0,710,34,47.6659,-122.14399999999999,1850.0,8722,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3377,144975.0,2.0,1.0,900.0,7500.0,1.0,0,5,900.0,0,78,47.4177,-122.319,1350.0,7500,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3378,970000.0,4.0,4.5,3890.0,5906.0,2.0,3,10,3060.0,830,14,47.5426,-121.995,4170.0,6052,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3379,415000.0,3.0,1.75,1910.0,12596.0,1.0,0,7,1340.0,570,41,47.7399,-122.09899999999999,1550.0,13310,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3380,485000.0,4.0,3.0,2340.0,7048.0,1.0,0,8,1340.0,1000,39,47.7306,-122.227,1440.0,8088,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3381,799950.0,3.0,3.0,2900.0,11769.0,2.0,0,10,2900.0,0,21,47.6993,-122.118,2900.0,9611,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3382,783350.0,4.0,2.5,3290.0,35001.0,2.0,0,10,3290.0,0,27,47.7231,-122.038,4090.0,40371,No,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3383,430000.0,1.0,1.0,630.0,1362.0,1.0,0,7,630.0,0,75,47.6342,-122.34200000000001,1090.0,1376,No,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3384,1129575.0,5.0,4.75,5410.0,13431.0,2.0,0,10,5050.0,360,77,47.6306,-122.288,3750.0,11596,No,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3385,975000.0,4.0,2.5,4270.0,43386.0,1.0,0,10,2680.0,1590,27,47.6915,-122.053,3630.0,36180,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3386,950000.0,3.0,1.5,1700.0,8050.0,1.0,0,7,1130.0,570,68,47.6304,-122.21799999999999,2920.0,12239,No,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3387,350000.0,2.0,1.0,1430.0,8157.0,1.5,0,7,1150.0,280,74,47.7256,-122.361,1820.0,8157,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3388,637000.0,4.0,2.75,2850.0,7510.0,2.0,0,8,2850.0,0,10,47.7097,-122.305,1510.0,8833,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3389,895000.0,3.0,2.0,2160.0,105415.0,1.0,0,10,2160.0,0,27,47.4806,-122.152,2760.0,9620,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3390,579000.0,2.0,2.0,1760.0,7200.0,1.0,0,7,880.0,880,72,47.5658,-122.27600000000001,1760.0,7200,No,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3391,314900.0,4.0,1.75,2700.0,27072.0,1.0,0,7,1380.0,1320,60,47.2877,-122.29299999999999,2460.0,34850,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3392,122000.0,2.0,1.0,860.0,6000.0,1.0,0,6,860.0,0,73,47.2109,-121.985,1300.0,6000,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3393,405000.0,2.0,1.0,880.0,3000.0,1.0,0,7,880.0,0,91,47.6868,-122.34899999999999,1300.0,3000,No,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3394,553650.0,2.0,2.5,1360.0,1349.0,2.0,0,8,1050.0,310,21,47.6254,-122.292,1430.0,4400,No,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3395,369900.0,2.0,2.5,1770.0,1853.0,3.0,0,8,1770.0,0,11,47.5472,-122.37100000000001,1770.0,1924,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3396,225000.0,3.0,2.0,2030.0,24829.0,1.0,0,7,1220.0,810,39,47.2718,-122.291,1980.0,15204,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3397,160000.0,2.0,1.0,1180.0,9350.0,1.0,0,6,1180.0,0,100,47.4889,-122.259,1780.0,9306,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3398,449500.0,4.0,2.0,2430.0,199940.0,1.0,0,8,1310.0,1120,57,47.4116,-122.029,2220.0,150282,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3399,650000.0,3.0,1.0,1300.0,8266.0,1.0,0,7,1300.0,0,65,47.6337,-122.199,1300.0,8707,No,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3400,542126.0,4.0,2.5,2360.0,43088.0,2.0,0,8,2360.0,0,41,47.7661,-122.071,2850.0,39216,No,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3401,309950.0,3.0,1.5,1200.0,15606.0,1.0,0,7,1200.0,0,33,47.4752,-121.755,1210.0,15606,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3402,115000.0,2.0,1.0,1000.0,16524.0,1.0,0,5,1000.0,0,105,47.2841,-122.255,1350.0,10208,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3403,221700.0,2.0,1.5,1556.0,20000.0,1.0,0,7,1556.0,0,61,47.3891,-122.28200000000001,2250.0,17286,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3404,726000.0,3.0,2.5,1890.0,3880.0,1.5,0,8,1460.0,430,103,47.6642,-122.36200000000001,1010.0,3880,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3405,515000.0,3.0,1.75,1810.0,5733.0,1.0,0,7,1010.0,800,92,47.5709,-122.38799999999999,1260.0,4680,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3406,756000.0,4.0,2.5,2730.0,10753.0,2.0,0,9,2730.0,0,27,47.5414,-122.133,3090.0,10740,No,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3407,1129575.0,4.0,3.75,3070.0,5850.0,2.0,0,9,2400.0,670,91,47.633,-122.28299999999999,2940.0,5573,No,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3408,442000.0,4.0,2.25,2080.0,12007.0,1.0,0,8,1220.0,860,39,47.6259,-122.051,2110.0,12459,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3409,260000.0,4.0,2.0,1620.0,7992.0,2.0,0,7,1620.0,0,43,47.395,-122.176,1710.0,7500,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3410,390000.0,2.0,1.75,1150.0,2723.0,1.0,0,7,770.0,380,95,47.6357,-122.322,1440.0,4000,No,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3411,459500.0,2.0,1.0,1250.0,3825.0,1.0,0,7,850.0,400,89,47.6805,-122.38,1370.0,4998,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3412,330000.0,3.0,1.5,1430.0,8000.0,1.0,0,7,1430.0,0,70,47.772,-122.322,1410.0,9820,No,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3413,189000.0,2.0,1.0,790.0,7128.0,1.0,0,6,790.0,0,74,47.4873,-122.324,1110.0,7150,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3414,280000.0,3.0,1.0,1200.0,9322.0,1.5,0,7,1200.0,0,64,47.3749,-122.225,1540.0,9677,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3415,400000.0,2.0,1.75,2110.0,9519.0,1.0,0,7,2110.0,0,70,47.7504,-122.306,1480.0,9519,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3416,368000.0,4.0,2.0,3160.0,11193.0,1.0,0,6,2410.0,750,76,47.4937,-122.184,1020.0,5940,No,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3417,390000.0,4.0,1.75,2700.0,7875.0,1.5,0,8,2700.0,0,50,47.45399999999999,-122.14399999999999,2220.0,7875,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3418,245000.0,2.0,1.0,820.0,7475.0,1.0,0,6,820.0,0,73,47.7321,-122.34100000000001,1030.0,5720,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3419,375000.0,4.0,2.5,1800.0,8432.0,1.0,0,7,1200.0,600,58,47.7463,-122.336,1780.0,8432,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3420,465000.0,5.0,1.5,1750.0,12491.0,1.0,0,6,1390.0,360,57,47.6995,-122.17399999999999,1560.0,12473,No,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3421,445000.0,3.0,2.0,1540.0,67953.0,1.0,0,7,1540.0,0,21,47.5018,-122.126,1250.0,9100,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3422,250000.0,3.0,1.0,1130.0,7800.0,1.0,0,7,1130.0,0,66,47.5239,-122.288,1170.0,7800,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3423,475500.0,3.0,1.0,1500.0,9416.0,1.0,0,8,1500.0,0,66,47.7135,-122.33200000000001,1440.0,7200,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3424,672324.0,2.0,1.75,1600.0,5795.0,1.5,0,8,1600.0,0,78,47.6709,-122.27600000000001,2310.0,6301,No,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3425,420000.0,3.0,2.0,1200.0,5029.0,1.0,0,6,880.0,320,81,47.6936,-122.294,1510.0,5854,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3426,515000.0,3.0,2.0,1690.0,5100.0,1.5,0,7,1690.0,0,111,47.6801,-122.38,1690.0,5100,No,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3427,732350.0,4.0,2.5,2270.0,7665.0,2.0,0,9,2270.0,0,32,47.6612,-122.148,2450.0,8706,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3428,297500.0,4.0,2.5,1910.0,5000.0,2.0,0,7,1910.0,0,13,47.3608,-122.036,2020.0,5000,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3429,475000.0,3.0,1.5,1640.0,2720.0,1.5,0,8,1640.0,0,89,47.6869,-122.31700000000001,1490.0,4375,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3430,414000.0,4.0,2.5,2120.0,6497.0,2.0,0,7,2120.0,0,15,47.7241,-121.95700000000001,2230.0,6300,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3431,357250.0,3.0,1.5,1400.0,8840.0,1.0,0,6,1400.0,0,66,47.7273,-122.309,1260.0,8840,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3432,289950.0,2.0,1.0,760.0,6000.0,1.0,0,6,760.0,0,68,47.7168,-122.34,950.0,6000,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3433,550000.0,3.0,1.0,1070.0,3713.0,1.0,0,6,1070.0,0,101,47.5683,-122.285,1290.0,3960,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3434,446000.0,3.0,1.75,1460.0,9998.0,1.0,0,7,960.0,500,60,47.7434,-122.242,1460.0,9998,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3435,279000.0,3.0,1.5,1280.0,16738.0,1.5,0,5,1280.0,0,86,47.3895,-122.023,1590.0,16317,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3436,370000.0,3.0,2.25,1650.0,4859.0,2.0,0,7,1650.0,0,30,47.7729,-122.17200000000001,1890.0,5018,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3437,216000.0,3.0,2.0,1260.0,4125.0,1.0,0,6,1260.0,0,20,47.4401,-122.279,1300.0,9091,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3438,1100000.0,3.0,2.5,2200.0,20000.0,1.0,1,7,1400.0,800,66,47.5809,-122.191,3050.0,11775,No,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3439,1129575.0,4.0,2.5,3560.0,15450.0,1.0,1,8,2060.0,1500,41,47.5657,-122.23,3680.0,17314,No,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3440,355000.0,2.0,1.5,1140.0,2500.0,1.0,1,7,630.0,510,30,47.5707,-122.359,1500.0,5000,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3441,699000.0,4.0,2.5,2550.0,7312.0,2.0,0,9,2550.0,0,30,47.6441,-122.113,2330.0,7480,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3442,412000.0,3.0,2.5,1553.0,1991.0,3.0,0,8,1553.0,0,4,47.7049,-122.34,1509.0,2431,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3443,276000.0,2.0,1.0,1140.0,7200.0,1.0,0,6,1140.0,0,95,47.5265,-121.823,1110.0,7200,No,65,1,0,0,1,0,0,1,0,0,0,0,0,0
3444,100000.0,2.0,1.0,790.0,6426.0,1.0,0,6,790.0,0,74,47.4933,-122.245,1380.0,6946,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3445,955500.0,4.0,1.75,2130.0,5080.0,1.5,0,8,2130.0,0,104,47.6427,-122.363,1900.0,5080,No,24,1,0,0,1,0,0,0,0,0,1,0,0,0
3446,199000.0,3.0,1.0,1390.0,21262.0,1.0,0,7,1390.0,0,60,47.4454,-122.185,1560.0,10800,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3447,762000.0,4.0,3.5,4000.0,15253.0,2.0,0,9,4000.0,0,11,47.5433,-121.887,3550.0,8747,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3448,425000.0,4.0,2.0,1520.0,7983.0,1.0,0,7,1520.0,0,51,47.7357,-122.193,1520.0,7783,No,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3449,546000.0,2.0,1.0,1657.0,5031.0,2.0,0,7,1657.0,0,108,47.5699,-122.389,2050.0,6201,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3450,419600.0,3.0,1.75,1680.0,8460.0,1.0,0,7,1180.0,500,42,47.7554,-122.353,1890.0,9529,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3451,735000.0,4.0,2.25,2270.0,5102.0,1.0,0,8,1340.0,930,64,47.6528,-122.40799999999999,1800.0,5102,No,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3452,1129575.0,2.0,2.5,2470.0,609.0,3.0,0,10,1910.0,560,7,47.6182,-122.31200000000001,2440.0,1229,No,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3453,445000.0,2.0,2.0,1240.0,2500.0,2.0,0,7,1240.0,0,33,47.6793,-122.395,1660.0,5000,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3454,665000.0,3.0,2.0,1740.0,41275.0,1.0,0,8,1740.0,0,44,47.4914,-121.76299999999999,2630.0,41275,No,27,1,0,0,1,0,1,0,0,0,0,0,0,0
3455,1129575.0,5.0,3.5,4090.0,290980.0,1.0,0,10,2920.0,1170,16,47.7161,-122.219,1880.0,9255,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3456,508500.0,4.0,2.75,2520.0,12500.0,2.0,0,8,1720.0,800,39,47.6225,-122.064,2520.0,13000,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3457,345950.0,5.0,1.0,1340.0,11198.0,1.5,0,8,1340.0,0,84,47.736000000000004,-122.295,1390.0,8020,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3458,207500.0,3.0,1.0,1640.0,9750.0,1.0,0,7,1640.0,0,50,47.3256,-122.141,1200.0,9750,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3459,1080000.0,4.0,2.5,3000.0,10920.0,1.0,0,8,1550.0,1450,49,47.5347,-122.227,2380.0,10920,No,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3460,640000.0,3.0,1.0,1210.0,3720.0,2.0,0,8,1210.0,0,88,47.6317,-122.301,1560.0,6000,No,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3461,329500.0,3.0,1.0,1810.0,13068.0,1.0,0,7,1360.0,450,77,47.4482,-122.462,1400.0,13068,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3462,460000.0,4.0,2.75,2200.0,9676.0,1.0,0,8,1500.0,700,39,47.7713,-122.259,2120.0,9585,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3463,1129575.0,3.0,1.75,2200.0,14630.0,1.5,1,8,2200.0,0,70,47.6074,-122.213,2850.0,15803,No,14,1,0,0,1,0,0,0,0,0,0,0,1,0
3464,805000.0,5.0,3.0,2350.0,6480.0,2.0,3,7,1650.0,700,94,47.558,-122.266,1840.0,7200,No,55,1,0,0,1,0,1,0,0,0,0,0,0,0
3465,200000.0,3.0,1.5,1090.0,10454.0,1.0,0,6,1090.0,0,55,47.3425,-122.08200000000001,1230.0,12196,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3466,749700.0,3.0,1.75,2280.0,77972.0,1.0,0,8,1460.0,820,41,47.4804,-122.15100000000001,2460.0,14430,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3467,288000.0,0.0,1.5,1430.0,1650.0,3.0,0,7,1430.0,0,19,47.7222,-122.29,1430.0,1650,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3468,535000.0,2.0,1.0,1520.0,3360.0,1.0,0,7,830.0,690,91,47.6815,-122.382,1470.0,3774,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3469,330000.0,3.0,2.25,1620.0,7150.0,1.0,2,7,1280.0,340,68,47.5048,-122.241,1620.0,6930,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3470,479200.0,3.0,2.0,1510.0,3750.0,1.5,0,7,1510.0,0,90,47.5737,-122.383,1500.0,5000,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3471,373000.0,5.0,2.5,3001.0,5710.0,2.0,0,8,3001.0,0,12,47.3727,-122.177,2340.0,5980,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3472,355000.0,4.0,1.5,2020.0,6000.0,1.0,0,7,1010.0,1010,65,47.5019,-122.235,1710.0,6000,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3473,275000.0,3.0,2.0,1380.0,4500.0,1.0,0,7,1380.0,0,10,47.3661,-122.021,1620.0,4000,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3474,380000.0,3.0,1.5,1520.0,4288.0,1.0,0,7,1020.0,500,69,47.5284,-122.387,1660.0,4288,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3475,417000.0,2.0,1.75,1090.0,4590.0,1.0,0,7,790.0,300,103,47.6677,-122.324,1390.0,4080,No,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3476,1129575.0,5.0,3.75,4220.0,15959.0,2.0,0,10,4220.0,0,14,47.5869,-121.96700000000001,4630.0,16531,No,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3477,598500.0,3.0,2.25,2520.0,12000.0,1.0,0,10,2520.0,0,40,47.6381,-122.06200000000001,2510.0,12000,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3478,629000.0,3.0,2.0,1760.0,5000.0,1.0,0,7,960.0,800,98,47.6408,-122.40299999999999,1380.0,5000,No,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3479,226950.0,2.0,1.0,930.0,6600.0,1.0,0,6,930.0,0,61,47.4868,-122.33,1250.0,6600,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3480,1129575.0,4.0,2.5,2600.0,11542.0,1.5,0,9,2200.0,400,79,47.7076,-122.37700000000001,2840.0,10960,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3481,415000.0,3.0,2.25,2180.0,11100.0,1.0,0,8,1700.0,480,39,47.5162,-122.176,2350.0,11397,No,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3482,595000.0,3.0,2.5,1910.0,3075.0,2.0,0,8,1910.0,0,17,47.5491,-122.005,1940.0,3485,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3483,209950.0,3.0,1.75,1100.0,5525.0,1.0,0,6,1100.0,0,50,47.3625,-122.084,1050.0,5200,No,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3484,568000.0,3.0,1.75,1760.0,235224.0,1.0,0,7,1760.0,0,45,47.6735,-122.041,2320.0,87120,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3485,119900.0,2.0,1.0,700.0,3180.0,1.0,0,6,480.0,220,67,47.4976,-122.262,1760.0,6360,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3486,207000.0,3.0,1.0,1080.0,10200.0,1.0,0,7,1080.0,0,56,47.3215,-122.351,1230.0,10400,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3487,195000.0,3.0,1.0,1070.0,22489.0,1.0,0,7,1070.0,0,51,47.3278,-122.262,1880.0,20250,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3488,324950.0,3.0,1.5,1460.0,8710.0,1.0,0,7,1460.0,0,63,47.4561,-122.35700000000001,1400.0,8645,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3489,210000.0,1.0,1.0,1050.0,7583.0,1.0,0,6,1050.0,0,71,47.7294,-122.34100000000001,1420.0,7560,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3490,1080000.0,4.0,2.75,3160.0,42733.0,2.0,0,9,3160.0,0,23,47.6367,-121.958,1890.0,24000,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3491,325088.0,4.0,1.0,1400.0,6739.0,1.0,0,7,1000.0,400,64,47.5402,-122.29799999999999,1500.0,6380,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3492,790000.0,4.0,3.0,3120.0,157875.0,2.0,0,8,3120.0,0,41,47.443999999999996,-122.18700000000001,1580.0,7050,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3493,150000.0,2.0,1.0,720.0,212137.0,1.0,0,5,720.0,0,36,47.422,-122.066,2010.0,109642,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3494,790000.0,3.0,3.0,2840.0,206910.0,2.0,0,10,2840.0,0,19,47.468999999999994,-122.06299999999999,2070.0,25067,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3495,255000.0,2.0,1.0,1220.0,2500.0,1.0,0,6,770.0,450,108,47.5727,-122.37200000000001,1540.0,3000,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3496,697000.0,4.0,3.0,2820.0,2850.0,1.5,0,7,1860.0,960,90,47.6813,-122.367,1570.0,4500,No,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3497,457500.0,2.0,1.0,840.0,5000.0,1.0,0,7,840.0,0,110,47.6803,-122.37100000000001,1240.0,5000,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3498,690000.0,3.0,2.0,1610.0,5100.0,1.5,0,8,1610.0,0,78,47.6825,-122.307,1740.0,5100,No,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3499,967000.0,4.0,3.25,1860.0,4356.0,2.0,0,9,1860.0,0,101,47.6785,-122.351,1860.0,4356,No,11,1,0,0,1,0,0,1,0,0,0,0,0,0
3500,980000.0,4.0,1.75,2260.0,17711.0,1.0,1,9,2260.0,0,50,47.5498,-122.214,2880.0,16594,No,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3501,619420.0,4.0,2.75,2450.0,14803.0,2.0,0,9,2450.0,0,30,47.5261,-122.162,2330.0,14803,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3502,389000.0,2.0,1.0,850.0,3276.0,1.0,0,6,850.0,0,108,47.6742,-122.35,1460.0,4100,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3503,500000.0,3.0,1.0,1800.0,7200.0,1.0,0,7,1020.0,780,54,47.5616,-122.275,1740.0,5475,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3504,569000.0,4.0,1.75,1230.0,7890.0,1.0,1,7,1090.0,140,68,47.5808,-122.189,2380.0,13176,No,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3505,425000.0,4.0,2.25,2060.0,8540.0,1.0,0,7,1540.0,520,51,47.733999999999995,-122.19,1560.0,7700,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3506,635000.0,4.0,2.25,2750.0,6180.0,1.0,0,8,1500.0,1250,70,47.5691,-122.28399999999999,1740.0,6180,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3507,256500.0,2.0,1.0,1120.0,9912.0,1.0,0,6,1120.0,0,38,47.3735,-122.43,1540.0,9750,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3508,695000.0,4.0,2.5,3010.0,11393.0,2.0,0,8,3010.0,0,13,47.7389,-122.221,2810.0,11282,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3509,535000.0,4.0,1.5,1580.0,5000.0,1.5,0,7,1390.0,190,73,47.6735,-122.39299999999999,1580.0,5000,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3510,454200.0,4.0,2.5,2630.0,5379.0,2.0,0,8,2630.0,0,14,47.4977,-122.163,2630.0,5379,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3511,418500.0,2.0,1.0,790.0,5800.0,1.0,0,6,790.0,0,75,47.6973,-122.36,1460.0,5800,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3512,749950.0,4.0,2.75,3110.0,35235.0,2.0,0,9,3110.0,0,35,47.7355,-122.095,2790.0,35445,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3513,338500.0,3.0,1.75,2130.0,5489.0,1.0,0,8,1370.0,760,19,47.4489,-122.456,1750.0,7200,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3514,1129575.0,4.0,3.75,4520.0,9240.0,1.5,2,10,3270.0,1250,26,47.5897,-122.229,3380.0,9240,No,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3515,299950.0,3.0,2.5,1600.0,9830.0,2.0,0,8,1600.0,0,25,47.339,-122.266,1890.0,8910,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3516,325000.0,4.0,1.75,1950.0,12500.0,1.0,0,7,1330.0,620,55,47.4999,-122.32700000000001,1760.0,11520,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3517,434000.0,4.0,3.0,2010.0,8171.0,2.0,0,8,2010.0,0,45,47.7688,-122.21799999999999,2090.0,8203,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3518,328950.0,4.0,1.75,2550.0,8976.0,1.0,0,7,1300.0,1250,40,47.4286,-122.179,2220.0,9477,No,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3519,1129575.0,5.0,3.75,5340.0,10655.0,2.5,3,10,3740.0,1600,106,47.5795,-122.285,3910.0,9418,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3520,570000.0,4.0,2.0,2000.0,46902.0,2.0,0,8,2000.0,0,40,47.5851,-122.072,2420.0,38130,No,0,1,0,0,0,0,0,0,0,0,1,0,0,0
